Time,Reference,Angle,Reference,Angle
5.931653,-129.072904,-129.049645,-129.029271,-128.971105
5.941822,-129.125014,-129.102005,-129.081381,-129.014738
5.951925,-129.177366,-129.145638,-129.133733,-129.067098
5.962132,-129.230896,-129.189271,-129.187262,-129.119458
5.972266,-129.284662,-129.241631,-129.241028,-129.171818
5.982427,-129.339186,-129.293991,-129.295553,-129.224178
5.992621,-129.394506,-129.337624,-129.350873,-129.276538
6.002695,-129.44978,-129.398711,-129.406147,-129.328898
6.012859,-129.506188,-129.442344,-129.462554,-129.381257
6.023133,-129.563842,-129.50343,-129.520209,-129.433617
6.033214,-129.621013,-129.55579,-129.577379,-129.494704
6.043372,-129.679206,-129.60815,-129.635573,-129.547064
6.053552,-129.738212,-129.669237,-129.694579,-129.60815
6.063658,-129.797342,-129.721597,-129.753708,-129.669237
6.073801,-129.85733,-129.782683,-129.813696,-129.730323
6.08397,-129.918092,-129.84377,-129.874459,-129.79141
6.094186,-129.979758,-129.904856,-129.936125,-129.852496
6.104286,-130.041344,-129.965943,-129.99771,-129.913583
6.114553,-130.104598,-130.027029,-130.060965,-129.974669
6.124746,-130.168207,-130.088116,-130.124574,-130.044483
6.134831,-130.231322,-130.149202,-130.187689,-130.105569
6.144964,-130.295564,-130.219015,-130.251931,-130.175382
6.155093,-130.360422,-130.280102,-130.316789,-130.236469
6.165701,-130.429031,-130.349915,-130.385398,-130.306282
6.175447,-130.492584,-130.411002,-130.44895,-130.376095
6.185544,-130.559068,-130.480815,-130.515434,-130.445908
6.195681,-130.626433,-130.550628,-130.5828,-130.515721
6.205847,-130.694618,-130.620441,-130.650985,-130.585535
6.216008,-130.763404,-130.690254,-130.71977,-130.655348
6.226214,-130.833099,-130.760068,-130.789466,-130.733888
6.236364,-130.90305,-130.829881,-130.859417,-130.812427
6.24679,-130.975507,-130.899694,-130.931874,-130.882241
6.256937,-131.046683,-130.969507,-131.00305,-130.96078
6.267265,-131.119759,-131.048047,-131.076126,-131.030594
6.277168,-131.19039,-131.126587,-131.146757,-131.109133
6.287434,-131.264275,-131.1964,-131.220642,-131.187673
6.29754,-131.337618,-131.27494,-131.293984,-131.266213
6.307626,-131.411387,-131.35348,-131.367754,-131.336026
6.317855,-131.48688,-131.423293,-131.443247,-131.414566
6.328092,-131.563091,-131.510559,-131.519458,-131.493106
6.338582,-131.641785,-131.589099,-131.598152,-131.571646
6.348308,-131.715268,-131.667639,-131.671635,-131.650185
6.358433,-131.792448,-131.746179,-131.748814,-131.719999
6.368806,-131.872179,-131.824718,-131.828546,-131.798538
6.378875,-131.950134,-131.911985,-131.906501,-131.877078
6.389038,-132.029479,-131.990525,-131.985846,-131.955618
6.399264,-132.109946,-132.069064,-132.066312,-132.034158
6.409308,-132.189532,-132.156331,-132.145899,-132.112698
6.419483,-132.270822,-132.226144,-132.227189,-132.191238
6.429739,-132.353425,-132.313411,-132.309792,-132.278504
