Time,Reference,Angle,Reference,Angle
22.09052,12.3010562,12.3569311,12.2836029,12.3569311
22.10061,12.32897,12.3918377,12.3115167,12.383111
22.11074,12.3563981,12.409291,12.3389448,12.409291
22.12092,12.3834019,12.4354709,12.3659486,12.4267443
22.13103,12.4096478,12.4616509,12.3921945,12.4529242
22.14119,12.4354298,12.4878308,12.4179766,12.4791042
22.15151,12.4609822,12.5052841,12.4435289,12.4965574
22.1615,12.485201,12.531464,12.4677477,12.5227374
22.17156,12.508984,12.5489173,12.4915307,12.5489173
22.18168,12.5323488,12.5663706,12.5148955,12.5663706
22.19178,12.5551005,12.5925506,12.5376472,12.5838239
22.20199,12.5774979,12.6100038,12.5600446,12.6012772
22.21213,12.5991628,12.6361838,12.5817095,12.6274571
22.22222,12.6201702,12.6536371,12.602717,12.6449104
22.23271,12.64138,12.6710904,12.6239268,12.6623637
22.24269,12.6610109,12.679817,12.6435576,12.679817
22.25292,12.6805261,12.6972703,12.6630728,12.6972703
22.27124,12.7132274,12.7147236,12.6957741,12.7147236
22.27562,12.7210919,12.7321769,12.7036386,12.7409035
22.28574,12.7385807,12.7409035,12.7211274,12.7496302
22.29583,12.7554514,12.7583568,12.7379981,12.7670835
22.30603,12.7719297,12.7758101,12.7544764,12.7845368
22.31616,12.7877227,12.7845368,12.7702694,12.7932634
22.32631,12.8029923,12.8019901,12.7855391,12.8107167
22.33643,12.8176592,12.8107167,12.8002059,12.8194434
22.34692,12.8322503,12.82817,12.814797,12.8368966
22.35671,12.845361,12.8368966,12.8279077,12.8456233
22.36692,12.8584549,12.8456233,12.8410016,12.8543499
22.37705,12.8709035,12.8630766,12.8534502,12.8630766
22.38718,12.8827973,12.8718032,12.865344,12.8805299
22.39728,12.8941121,12.8805299,12.8766588,12.8805299
22.40744,12.9049469,12.8892565,12.8874936,12.8892565
22.41759,12.9152148,12.8979832,12.8977615,12.8979832
22.42771,12.9249268,12.9067098,12.9074735,12.9067098
22.43783,12.934096,12.9154365,12.9166427,12.9154365
22.44793,12.9427148,12.9241631,12.9252615,12.9154365
22.45813,12.9508832,12.9328898,12.93343,12.9241631
22.46851,12.9586421,12.9416164,12.9411888,12.9328898
22.47844,12.9655668,12.9416164,12.9481135,12.9416164
22.48856,12.9721134,12.950343,12.9546601,12.9416164
22.49868,12.9781517,12.950343,12.9606984,12.950343
22.50891,12.9837384,12.950343,12.9662851,12.950343
22.51893,12.988736,12.950343,12.9712828,12.9590697
22.52908,12.9933077,12.950343,12.9758544,12.9590697
22.5392,12.9973935,12.950343,12.9799402,12.9677963
22.54932,13.0010195,12.950343,12.9835662,12.9677963
22.55945,13.0042016,12.950343,12.9867484,12.9677963
22.56967,13.0069728,12.950343,12.9895195,12.9677963
22.57976,13.009302,12.950343,12.9918487,12.9677963
22.58988,13.0112512,12.950343,12.9937979,12.9677963
22.59996,13.0128366,12.950343,12.9953833,12.9677963
22.61028,13.0174533,12.950343,13,12.9677963
22.62027,13.0174533,12.950343,13,12.9677963
22.63039,13.0174533,12.950343,13,12.9677963
22.64052,13.0174533,12.950343,13,12.9677963
22.65068,13.0174533,12.950343,13,12.9677963
22.66077,13.0174533,12.950343,13,12.9677963
22.67103,13.0174533,12.950343,13,12.9677963
22.6811,13.0174533,12.950343,13,12.9677963
22.69118,13.0174533,12.950343,13,12.9677963
22.70132,13.0174533,12.950343,13,12.9677963
22.71171,13.0174533,12.950343,13,12.9677963
22.72157,13.0174533,12.950343,13,12.9677963
